,Time_Zone ,Date,Tweets_tag
3068, Central Africa Standard Time	,2019-09-16,		They're inviting friends and colleagues in the men and masculinities sector and the womenâ€™s rights movement to partake in an online survey to gather thoughts and opinions on the role of the men and masculinities sector and their accountability towards the womenâ€™s rights movement.	en	[]	[]	[]	1	0	3	[]	[]	https://twitter.com/GBVnet/status/1173577508454883329	False	0	0								[]
3069, Central Africa Standard Time	,2019-09-16,"		Dear friends and colleagues, @MenEngage, @theEQI, and @"
3070, Central Africa Standard Time	,2019-09-16,"		RT @FemnetProg: #IWillNotBeNext âœŠâœŠðŸ�½âœŠðŸ�¼âœŠðŸ�»âœŠðŸ�¾âœŠðŸ�¿  In solidarity with ALL women and girls in #SouthAfrica . Join us as we take action against genâ€¦	en	[{'screen_name': 'femnetprog', 'name': 'femnet', 'id': '334548719'}]	[]	[]	0	243	0	['iwillnotbenext', 'southafrica']	[]	https://twitter.com/GBVnet/status/1173564666297102336	True	0	0					334548719	""#IWillNotBeNext âœŠâœŠðŸ�½âœŠðŸ�¼âœŠðŸ�»âœŠðŸ�¾âœŠðŸ�¿"
3071, Central Africa Standard Time	,2019-09-16,"		RT @TheSafeSpace_: Via @GBVnet  While women too can be violent, violence against women is a systemic problem. How can we work together to câ€¦	en	[{'screen_name': 'thesafespace_', 'name': 'the safe space foundation', 'id': '951493071145000960'}, {'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	14	0	[]	[]	https://twitter.com/GBVnet/status/1173564131355570176	True	0	0					951493071145000960	""Via @GBVnet"
3072, Central Africa Standard Time	,2019-09-13,"		RT @ErisJewo: @GBVnet @UN_PGA @BelieveIn__You @TonyElumeluFDN @HillaryClinton We are determined to end all forms of violence against womenâ€¦	en	[{'screen_name': 'erisjewo', 'name': 'eris jewo ibi', 'id': '3414619277'}, {'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}, {'screen_name': 'un_pga', 'name': 'un ga president', 'id': '867351037'}, {'screen_name': 'believein__you', 'name': 'believe in yourself', 'id': '764143492432035840'}, {'screen_name': 'tonyelumelufdn', 'name': 'tonyelumelufdn', 'id': '277985183'}, {'screen_name': 'hillaryclinton', 'name': 'hillary clinton', 'id': '1339835893'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1172432609567096834	True	0	0					3414619277	@GBVnet @UN_PGA @BelieveIn__You @TonyElumeluFDN @HillaryClinton We are determined to end all forms of violence against women and children. Poverty is a major cause of domestic violence. With economic empowered women/youths in the Note Delta,peace will be sure https://t.co/KSXI9s35wI	1172250123755122688	[]	2019-09-12 21:46:23 W. Central Africa Standard Time"
3073, Central Africa Standard Time	,2019-09-12,"		RT @covaw: Shaming girls for menstrual periods is a human rights violation. It needs to stop!  https://t.co/lUHFDWm3Lf @StateHouseKenya @MOHâ€¦	en	[{'screen_name': 'covaw', 'name': 'covaw', 'id': '115291890'}, {'screen_name': 'statehousekenya', 'name': 'state house kenya', 'id': '364830542'}]	['https://www.yumpu.com/en/document/read/62821378/covaw-statement-on-schools-menstrual-management-120919-f']	[]	0	34	0	[]	[]	https://twitter.com/GBVnet/status/1172173661664681985	True	0	0					115291890	""Shaming girls for menstrual periods is a human rights violation. It needs to stop!"
3074, Central Africa Standard Time	,2019-09-12,"		To prevent and end violence against women, it's critical that we evaluate the way we respond to reports of violence. Instead of blaming victims/survivors for staying, we should support them to enable them to leave while holding abusers accountable for their violent behaviours.	en	[]	[]	[]	0	2	3	[]	[]	https://twitter.com/GBVnet/status/1172143136640032769	False	0	0								[]"
3075, Central Africa Standard Time	,2019-09-12,"		There are many complex reasons why women in situations of intimate partner violence stay. Other factors include unsupportive friends and family, shame and guilt, lack of safe housing, the stigma of divorce, fear of losing the children in custody battles etc.	en	[]	[]	[]	1	1	3	[]	[]	https://twitter.com/GBVnet/status/1172143134639349760	False	0	0								[]"
3076, Central Africa Standard Time	,2019-09-12,		Leaving an abuser is the most dangerous time for a victim of domestic violence. A study found in interviews with men who have killed their wives that either threats of separation by their partner or actual separations catalyze actions that eventually that lead to the murder.	en	[]	[]	[]	1	2	4	[]	[]	https://twitter.com/GBVnet/status/1172143132277972992	False	0	0								[]
3077, Central Africa Standard Time	,2019-09-12,"		RT @Prevent_Collab: The manual provides resources on working through workshops drawing on scriptural reflections on gender equality, with tâ€¦	en	[{'screen_name': 'prevent_collab', 'name': 'prevention collaborative', 'id': '1123278585995808768'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1172110794999418880	True	0	0					1123278585995808768	The manual provides resources on working through workshops drawing on scriptural reflections on gender equality, with themes including sexual and gender-based violence and how it affects communities, unequal power and privilege, and positive masculinities. https://t.co/ZcrtG7gNOD https://t.co/S5OrUKL1S4	1172109852677554176	[]	2019-09-12 12:29:00 W. Central Africa Standard Time"
3078, Central Africa Standard Time	,2019-09-12,"		RT @amansproblem: Accountability Focus ðŸ‘‡   The victim leaving model also does nothing to change the harmful behaviours, which then often geâ€¦	en	""[{'screen_name': 'amansproblem', 'name': """"a man's problem"""", 'id': '1035369892378071040'}]""	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1172109063313940480	True	https://twitter.com/GBVnet/status/1172077442820988928	0					1035369892378071040	""Accountability Focus ðŸ‘‡"
3079, Central Africa Standard Time	,2019-09-12,"		We contributed some material to @ALIGN_platform  highlighting the challenges, successes, backlash and debate around changing harmful gender norms and #VAW prevention. Find the resources here:  https://t.co/dy0rqrdGjc	en	[]	['https://www.alignplatform.org/case-studies']	[]	0	3	1	['vaw']	[]	https://twitter.com/GBVnet/status/1172108949874708483	False	0	0								[]"
3080, Central Africa Standard Time	,2019-09-12,"		RT @MakeWomenCount: According to @amnesty , 1 in 4 men admits to #rape in #SouthAfrica.     https://t.co/RycmGr10YG  #AmINext #Withoutus #GBâ€¦	en	[{'screen_name': 'makewomencount', 'name': 'makeeverywomancount', 'id': '316345697'}, {'screen_name': 'amnesty', 'name': 'amnesty international', 'id': '18213483'}]	['https://bbc.in/2kFPz9f']	[]	0	5	0	['rape', 'southafrica', 'aminext', 'withoutus']	[]	https://twitter.com/GBVnet/status/1172106125770031104	True	0	0					316345697	""According to @amnesty , 1 in 4 men admits to #rape in #SouthAfrica."
3081, Central Africa Standard Time	,2019-09-12,"		""RT @awdf01: """"It is about time #women of all #diversity, including those in the market and rural areas understood macroeconomic #policies, bâ€¦""	en	""[{'screen_name': 'awdf01', 'name': """"african women's development fund"""", 'id': '24703416'}]""	[]	[]	0	11	0	['women', 'diversity', 'policies']	[]	https://twitter.com/GBVnet/status/1172092385481908224	True	0	0					24703416	""""""It is about time #women of all #diversity, including those in the market and rural areas understood macroeconomic #policies, by simplifying them so that they will understand its #impact on them and also make an input."""" https://t.co/Z7XMice7CK""	1172089465474625537	[]	2019-09-12 11:07:59 W. Central Africa Standard Time"
3082, Central Africa Standard Time	,2019-09-12,		The belief that woman can prevent violence against them simply by leaving an abusive relationship is false  and harmful. Perpetrators use tactics of control and abuse that make it very difficult for women to escape the violence.	en	[]	[]	[]	2	30	47	[]	[]	https://twitter.com/GBVnet/status/1172077442820988928	False	0	0								[]
3083, Central Africa Standard Time	,2019-09-12,"		RT @solitagrace: It is at the community level where our girls are being violated. For sustainable change to take place, we must engage withâ€¦	en	[{'screen_name': 'solitagrace', 'name': 'grace nyoro', 'id': '252081855'}]	[]	[]	0	11	0	[]	[]	https://twitter.com/GBVnet/status/1172062664018841601	True	https://twitter.com/TonyMwebia/status/1171346874512662528	0					252081855	""It is at the community level where our girls are being violated. For sustainable change to take place, we must engage with the relevant people in the communities."
3084, Central Africa Standard Time	,2019-09-12,"		RT @TheSVRI: We are accepting proposals for @TheSVRI and @WorldBank Group Development Marketplace Award for Innovation in the Prevention anâ€¦	en	[{'screen_name': 'thesvri', 'name': 'svri', 'id': '467196067'}, {'screen_name': 'thesvri', 'name': 'svri', 'id': '467196067'}, {'screen_name': 'worldbank', 'name': 'world bank', 'id': '27860681'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1172062353241890817	True	0	0					467196067	We are accepting proposals for @TheSVRI and @WorldBank Group Development Marketplace Award for Innovation in the Prevention and Response of Gender-Based Violence 2020 https://t.co/Rkh7YUlkQo - Closing date: 13 September 2019 ðŸ—“ï¸� https://t.co/L6eAhf8BNf	1172028990657355777	[]	2019-09-12 07:07:41 W. Central Africa Standard Time"
3085, Central Africa Standard Time	,2019-09-12,"		RT @UN_Women: S T O P  S C R O L L I N G !  Take a moment to reflect on yourself.  Time to break up with toxic behaviours that perpetuate gâ€¦	en	[{'screen_name': 'un_women', 'name': 'un women', 'id': '17137628'}]	[]	[]	0	712	0	[]	[]	https://twitter.com/GBVnet/status/1172062173553709056	True	0	0					17137628	""S"
3086, Central Africa Standard Time	,2019-09-12,"		""RT @AfriFeminists: """"The aim to liberate women from sexist oppression must never be lost at the expense of bringing more men."""" - @catherinenâ€¦""	en	[{'screen_name': 'afrifeminists', 'name': 'africanfeminism (af)', 'id': '1013718076058144768'}]	[]	[]	0	11	0	[]	[]	https://twitter.com/GBVnet/status/1172059905450229760	True	0	0					1013718076058144768	""""""The aim to liberate women from sexist oppression must never be lost at the expense of bringing more men."""" - @catherinenyamb1 on male involvement in women's rights"
3087, Central Africa Standard Time	,2019-09-11,"		Violence Against Women is prevalent in many African countries. Domestic violence, physical and verbal abuse, FGM, forced marriages, child trafficking, etc all constitute violence against women and girls. #StopViolenceAgainstWomen #PreventGBV #EndVAW  https://t.co/nSDPSIDXvV	en	[]	[]	['https://pbs.twimg.com/media/EEMswQgXkAEMwA2.jpg']	1	8	19	['stopviolenceagainstwomen', 'preventgbv', 'endvaw']	[]	https://twitter.com/GBVnet/status/1171829555528720387	False	0	1	https://pbs.twimg.com/media/EEMswQgXkAEMwA2.jpg							[]"
3088, Central Africa Standard Time	,2019-09-06,		#WomenAreNotObjects  https://t.co/r3SZKu787l	und	[]	[]	['https://pbs.twimg.com/media/EDyvDB9XoAECRtm.jpg']	0	2	3	['womenarenotobjects']	[]	https://twitter.com/GBVnet/status/1170002483109871616	False	0	1	https://pbs.twimg.com/media/EDyvDB9XoAECRtm.jpg							[]
3089, Central Africa Standard Time	,2019-09-06,		The objectification of womenâ€™s bodies is a contributing factor to sexual violence against women and girls. The narrative that women cannot take decisions on their own has to stop. Women are human beings and are entitled to enjoy the same rights &amp; freedoms as men under the law.	en	[]	[]	[]	0	5	11	[]	[]	https://twitter.com/GBVnet/status/1170001848771776513	False	0	0								[]
3090, Central Africa Standard Time	,2019-09-06,"		Intimate Partner Violence can be physical, sexual, verbal and/or emotional. Gender inequality and traditional gender norms that say that women should stay at home, not enter workforce, be submissive or that only men can support the family and make the decisions perpetuate IPV.	en	[]	[]	[]	0	4	12	[]	[]	https://twitter.com/GBVnet/status/1169970337154555904	False	0	0								[]"
3091, Central Africa Standard Time	,2019-09-06,"		RT @MMusifranc: Empowering women, balancing power, ending violence through SASA. @Uganetlaw signing MOU with Tororo District leaders @UN_Woâ€¦	en	[{'screen_name': 'mmusifranc', 'name': 'francis m', 'id': '2880056939'}, {'screen_name': 'uganetlaw', 'name': 'uganet', 'id': '626329216'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1169964288053776385	True	0	0					2880056939	Empowering women, balancing power, ending violence through SASA. @Uganetlaw signing MOU with Tororo District leaders @UN_Women @GBVnet @JGBVjournal @uwonet @dorakiconco https://t.co/QXjvPbuVRm	1168958757113597952	[]	2019-09-03 19:47:40 W. Central Africa Standard Time"
3092, Central Africa Standard Time	,2019-09-06,"		RT @MenEngageAfrica: #Women in #SouthAfrica suffering 'epidemic' of violence: activists  https://t.co/qvI7eQPdOo via @The_EastAfrican @Gendeâ€¦	en	[{'screen_name': 'menengageafrica', 'name': 'menengage africa', 'id': '1601392104'}, {'screen_name': 'the_eastafrican', 'name': 'the eastafrican', 'id': '197347638'}]	['https://www.theeastafrican.co.ke/news/africa/South-African-women-suffering-violence/4552902-5259830-ibt7h0z/index.html']	[]	0	9	0	['women', 'southafrica']	[]	https://twitter.com/GBVnet/status/1169964171045285888	True	0	0					1601392104	#Women in #SouthAfrica suffering 'epidemic' of violence: activists https://t.co/qvI7eQPdOo via @The_EastAfrican @GenderLinks @GenerProtocol @SonkeTogether @GBVnet @javubaloyi @Mashobane61 @kemea10 @MenEngageUganda @MenEngage @MenEngage_Tz @KwakhaIndvodza @SoulCity_SA @unwomenSA	1169184157785894912	[]	2019-09-04 10:43:20 W. Central Africa Standard Time"
3093, Central Africa Standard Time	,2019-09-06,		RT @RwandaWomen
3094, Central Africa Standard Time	,2019-09-04,"		RT @AWID: The #FeministRealities journey will have several stops along the way. One of them will be the #AWIDForum next year, but before thâ€¦	en	[{'screen_name': 'awid', 'name': 'awid', 'id': '16027225'}]	[]	[]	0	9	0	['feministrealities', 'awidforum']	[]	https://twitter.com/GBVnet/status/1169154297977868288	True	0	0					16027225	""The #FeministRealities journey will have several stops along the way. One of them will be the #AWIDForum next year, but before then we will have plenty of opportunities to come together to share, strategize &amp; co-create our just worlds."
3095, Central Africa Standard Time	,2019-09-03,"		Violence against women is a human rights violation that has severe consequences not only on victims/survivors but also their friends, family, loved ones and the general community. #StopViolenceAgainstWomen #PreventGBV  https://t.co/onqletdF4K	en	[]	[]	['https://pbs.twimg.com/media/EDjkjjzXsAEXTxY.jpg']	0	16	7	['stopviolenceagainstwomen', 'preventgbv']	[]	https://twitter.com/GBVnet/status/1168935417737023494	False	0	1	https://pbs.twimg.com/media/EDjkjjzXsAEXTxY.jpg							[]"
3096, Central Africa Standard Time	,2019-09-03,"		RT @awdf01: #DidYouKnow Market Women are the backbone of many African economies. What does it mean for this work to be considered informalâ€¦	en	""[{'screen_name': 'awdf01', 'name': """"african women's development fund"""", 'id': '24703416'}]""	[]	[]	0	28	0	['didyouknow']	[]	https://twitter.com/GBVnet/status/1168837349754703872	True	0	0					24703416	""#DidYouKnow Market Women are the backbone of many African economies. What does it mean for this work to be considered informal &amp; what role will it play in our economic futures? Our Futures Report delves into the possibilities."
3097, Central Africa Standard Time	,2019-09-03,"		RT @max_f_diana: #HappeningNow  In Al Salam IDP camp #NorthDarfur, @UNFPA &amp; @unamidnews with Ministry of health &amp; social development, conduâ€¦	en	[{'screen_name': 'max_f_diana', 'name': 'massimo diana', 'id': '491243139'}, {'screen_name': 'unfpa', 'name': 'unfpa', 'id': '194643654'}, {'screen_name': 'unamidnews', 'name': 'unamid', 'id': '239736899'}]	[]	[]	0	5	0	['happeningnow', 'northdarfur']	[]	https://twitter.com/GBVnet/status/1168832697277538304	True	0	0					491243139	""#HappeningNow"
3098, Central Africa Standard Time	,2019-09-03,"		RT @stillSHErises: We need to really start embracing this - the #afrifem work done to design interventions that rupture ideas that violenceâ€¦	en	[{'screen_name': 'stillsherises', 'name': 'jessica horn', 'id': '485630104'}]	[]	[]	0	4	0	['afrifem']	[]	https://twitter.com/GBVnet/status/1168818642286534658	True	0	0					485630104	""We need to really start embracing this - the #afrifem work done to design interventions that rupture ideas that violence is â€˜normalâ€™, that get people thinking &amp; behaving outside of violent patriarchal scripts. We just put out a guide abt this w @GBVnet"
3099, Central Africa Standard Time	,2019-09-02,"		Via @WHO femicide fact sheet    https://t.co/iHmubohstG	en	[{'screen_name': 'who', 'name': 'world health organization (who)', 'id': '14499829'}]	['https://apps.who.int/iris/bitstream/handle/10665/77421/WHO_RHR_12.38_eng.pdf?sequence=1']	[]	0	0	0	[]	[]	https://twitter.com/GBVnet/status/1168530744085495810	False	0	0								[]"
3100, Central Africa Standard Time	,2019-09-02,"		Risk factors for femicide include prior abuse by the perpetrator, estrangement from a partner, leaving an abusive relationship and most primarily gender inequality and unequal power dynamics.	en	[]	[]	[]	1	4	2	[]	[]	https://twitter.com/GBVnet/status/1168530741862502400	False	0	0								[]"
3101, Central Africa Standard Time	,2019-09-02,"		Femicide differs from male homicide in specific ways. For example, most cases of femicide are committed by partners or ex-partners, and involve ongoing abuse in the home, threats or intimidation, sexual violence or situations where women have less power or fewer resources.	en	[]	[]	[]	1	2	1	[]	[]	https://twitter.com/GBVnet/status/1168530739614429184	False	0	0								[]"
3102, Central Africa Standard Time	,2019-09-02,"		Femicide is usually perpetrated by men, but sometimes female family members may be involved.	en	[]	[]	[]	1	1	1	[]	[]	https://twitter.com/GBVnet/status/1168530736909099008	False	0	0								[]"
3103, Central Africa Standard Time	,2019-09-02,"		Femicide is generally understood to involve intentional murder of women because they are women, but broader definitions include any killings of women or girls.	en	[]	[]	[]	1	1	1	[]	[]	https://twitter.com/GBVnet/status/1168530734438649856	False	0	0								[]"
3104, Central Africa Standard Time	,2019-09-02,"		Violence against women comprises a wide range of acts â€“ from verbal harrasment and other forms of emotional abuse, to daily physical or sexual abuse. At the far end of the spectrum is femicide.   https://t.co/iHmubohstG	en	[]	['https://apps.who.int/iris/bitstream/handle/10665/77421/WHO_RHR_12.38_eng.pdf?sequence=1']	[]	1	14	10	[]	[]	https://twitter.com/GBVnet/status/1168530731875917824	False	0	0								[]"
3105, Central Africa Standard Time	,2019-09-02,"		RT @COFEM_EVAW: When done carefully and using a feminist frame, coordinating work that addresses #GBV with programmes that are addressing oâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	10	0	['gbv']	[]	https://twitter.com/GBVnet/status/1168519373784584193	True	0	0					819024116267307008	""When done carefully and using a feminist frame, coordinating work that addresses #GBV with programmes that are addressing other forms of violence creates opportunities for synergies that can promote holistic, transformational programming."
3106, Central Africa Standard Time	,2019-09-02,"		RT @Scoenuganda1: We call girls &amp; boys to Stand up &amp; be recognized as change-makers. Raise voices to act against SRGBV &amp; demand safe &amp; secuâ€¦	en	[{'screen_name': 'scoenuganda1', 'name': 'share child opportunity eastern & northern uganda', 'id': '4862422503'}]	[]	[]	0	1	0	[]	[]	https://twitter.com/GBVnet/status/1168518704109379585	True	0	0					4862422503	We call girls &amp; boys to Stand up &amp; be recognized as change-makers. Raise voices to act against SRGBV &amp; demand safe &amp; secure school environments for both #girls &amp; #boys around the world #EndChildMarriage #ENDVAW #EndViolence @GBVnet  @awdf01 @GirlsNotBrides @GPtoEndViolence https://t.co/NytfpS228k	1168150114738823169	[]	2019-09-01 14:14:25 W. Central Africa Standard Time"
3107, Central Africa Standard Time	,2019-09-02,"		""RT @covaw: """"It is expensive to address complications that arise from #FGC than it is to prevent the practice...""""~Millicent, a key influenceâ€¦""	en	[{'screen_name': 'covaw', 'name': 'covaw', 'id': '115291890'}]	[]	[]	0	9	0	['fgc']	[]	https://twitter.com/GBVnet/status/1168517996530294784	True	0	0					115291890	""""""It is expensive to address complications that arise from #FGC than it is to prevent the practice...""""~Millicent, a key influencer from Oloirien Village.We are spending our day in Oloirien in Narok South @OrchidProject @28TooMany  @JLallaMaharajh @WairiMunyinyi @nyachula @NRugene https://t.co/FVdXDKHWWo""	1168469571470319616	[]	2019-09-02 11:23:49 W. Central Africa Standard Time"
3108, Central Africa Standard Time	,2019-09-02,"		RT @MakeWomenCount: Welcome to a new monthly #MaputoMonday Campaign! ðŸ‘‹ðŸ‘‹ For #September we will be talking about Article 21: Right to Inheriâ€¦	en	[{'screen_name': 'makewomencount', 'name': 'makeeverywomancount', 'id': '316345697'}]	[]	[]	0	5	0	['maputomonday', 'september']	[]	https://twitter.com/GBVnet/status/1168517946949427205	True	0	0					316345697	""Welcome to a new monthly #MaputoMonday Campaign! ðŸ‘‹ðŸ‘‹"
3109, Central Africa Standard Time	,2019-09-02,"		RT @amwaafrika: September begins with lots of sisterhood and connecting. We are hosting the African Women's leadership Institute. #upliftyoâ€¦	en	[{'screen_name': 'amwaafrika', 'name': 'akina mama wa afrika', 'id': '482128456'}]	[]	[]	0	14	0	[]	[]	https://twitter.com/GBVnet/status/1168517912673574920	True	0	0					482128456	""September begins with lots of sisterhood and connecting."
3110, Central Africa Standard Time	,2019-09-02,"		RT @awdf01: This world is ours to build, ours to change and ours to cherish. Our #MondayMotivation? #OurPower. African women consistently pâ€¦	en	""[{'screen_name': 'awdf01', 'name': """"african women's development fund"""", 'id': '24703416'}]""	[]	[]	0	7	0	['mondaymotivation', 'ourpower']	[]	https://twitter.com/GBVnet/status/1168517900342370304	True	0	0					24703416	This world is ours to build, ours to change and ours to cherish. Our #MondayMotivation? #OurPower. African women consistently push for change in their own communities, and we're excited to be part of this journey of building a better world for us all. https://t.co/fZtpXpHXQi	1168446292537806848	[]	2019-09-02 09:51:19 W. Central Africa Standard Time"
3111, Central Africa Standard Time	,2019-08-30,"		Girls, especially in rural areas face the biggest barriers in accessing education. How can we mobilize political and financial support to make education accessible for all children, and particularly girls? #StopViolenceAgainstWomenAndGirls #PreventGBV #EndVAW  https://t.co/5IVCQDg64X	en	[]	[]	['https://pbs.twimg.com/media/EDN8nR5XkAA_6ck.jpg']	0	16	22	['stopviolenceagainstwomenandgirls', 'preventgbv', 'endvaw']	[]	https://twitter.com/GBVnet/status/1167413751315931138	False	0	1	https://pbs.twimg.com/media/EDN8nR5XkAA_6ck.jpg							[]"
3112, Central Africa Standard Time	,2019-08-30,"		RT @COFEM_EVAW: While addressing VAWG requires approaches that are specialized and distinct from efforts to address violence that men &amp; boyâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	14	0	[]	[]	https://twitter.com/GBVnet/status/1167411625177026560	True	0	0					819024116267307008	""While addressing VAWG requires approaches that are specialized and distinct from efforts to address violence that men &amp; boys experience, there is room for collaboration, particularly in terms of working toward the shared goal of ending menâ€™s violence."
3113, Central Africa Standard Time	,2019-08-30,"		RT @Scoenuganda1: There isnâ€™t a single argument that will convince all religious leaders of the need to end child marriage. Some focus on tâ€¦	en	[{'screen_name': 'scoenuganda1', 'name': 'share child opportunity eastern & northern uganda', 'id': '4862422503'}]	[]	[]	0	3	0	[]	[]	https://twitter.com/GBVnet/status/1167411514816585729	True	0	0					4862422503	There isnâ€™t a single argument that will convince all religious leaders of the need to end child marriage. Some focus on the health impact. Others will find the religious angle more effective â€“ in which case, make sure you know the scriptures well #EndChildMarriage #ENDviolence https://t.co/uPaJDeRWDc	1167308723791917056	[]	2019-08-30 06:31:01 W. Central Africa Standard Time"
3114, Central Africa Standard Time	,2019-08-30,"		RT @amwaafrika: Tertiary institutions constitute unsafe workplaces for young women who face the risk of sexual harassment and abuse.  Joinâ€¦	en	[{'screen_name': 'amwaafrika', 'name': 'akina mama wa afrika', 'id': '482128456'}]	[]	[]	0	22	0	[]	[]	https://twitter.com/GBVnet/status/1167411472856694785	True	0	0					482128456	""Tertiary institutions constitute unsafe workplaces for young women who face the risk of sexual harassment and abuse."
3115, Central Africa Standard Time	,2019-08-29,"		We must end the structures and false perceptions that are embedded in society, keeping women and girls from achieving their full potential all around the world #StopViolenceAgainstWomen #PreventGBV (via @UN_Women )  https://t.co/wtLSYLUz7Y	en	[{'screen_name': 'un_women', 'name': 'un women', 'id': '17137628'}]	[]	['https://pbs.twimg.com/media/EDJR8oRWkAE-BSq.jpg']	0	6	8	['stopviolenceagainstwomen', 'preventgbv']	[]	https://twitter.com/GBVnet/status/1167085361958412288	False	0	1	https://pbs.twimg.com/media/EDJR8oRWkAE-BSq.jpg							[]"
3116, Central Africa Standard Time	,2019-08-29,"		RT @COFEM_EVAW: It also highlights problems with using the term #GBV to refer to more than VAWG, and the importance of continued support toâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	3	0	['gbv']	[]	https://twitter.com/GBVnet/status/1167085093170622465	True	0	0					819024116267307008	It also highlights problems with using the term #GBV to refer to more than VAWG, and the importance of continued support to specialized research and programming that addresses #GBV against women and girls. #COFEMFeministPocketbook	1167065922915504129	[]	2019-08-29 14:26:13 W. Central Africa Standard Time"
3117, Central Africa Standard Time	,2019-08-29,"		RT @COFEM_EVAW: #GBV is a term that is meant to underscore the problem of gender discrimination that underlies multiple forms of violence tâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	4	0	['gbv']	[]	https://twitter.com/GBVnet/status/1167085078327046144	True	0	0					819024116267307008	#GBV is a term that is meant to underscore the problem of gender discrimination that underlies multiple forms of violence to which women and girls are exposed throughout their lives. #COFEMFeministPocketbook	1167067316863062016	[]	2019-08-29 14:31:46 W. Central Africa Standard Time"
3118, Central Africa Standard Time	,2019-08-29,"		RT @COFEM_EVAW: It is not meant to describe violence that is based solely or primarily on abuse of power, or on gender roles and norms moreâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1167085062929690630	True	0	0					819024116267307008	It is not meant to describe violence that is based solely or primarily on abuse of power, or on gender roles and norms more broadly, or on violence based on homophobia or transphobia. #COFEMFeministPocketbook	1167067318758891522	[]	2019-08-29 14:31:46 W. Central Africa Standard Time"
3119, Central Africa Standard Time	,2019-08-29,"		RT @COFEM_EVAW: Understanding discrimination against women and girls as a driver of VAWG is fundamental to the theory of #GBV, and to addreâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	7	0	['gbv']	[]	https://twitter.com/GBVnet/status/1167085046207000576	True	0	0					819024116267307008	""Understanding discrimination against women and girls as a driver of VAWG is fundamental to the theory of #GBV, and to addressing #GBV."
3120, Central Africa Standard Time	,2019-08-29,"		RT @COFEM_EVAW: Menâ€™s exposure to sexual violence in conflict has been described by several researchers and advocates as â€˜GBVâ€™, with donorsâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	2	0	[]	[]	https://twitter.com/GBVnet/status/1167085013277597696	True	0	0					819024116267307008	Menâ€™s exposure to sexual violence in conflict has been described by several researchers and advocates as â€˜GBVâ€™, with donors and others suggesting that #GBV programmes should take on this issue. #COFEMFeministPocketbook	1167071653488156681	[]	2019-08-29 14:48:59 W. Central Africa Standard Time"
3121, Central Africa Standard Time	,2019-08-29,"		RT @COFEM_EVAW: Sexual violence against men and boys is not based on oppression of men as an entire group of people.   It has other driversâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	4	0	[]	[]	https://twitter.com/GBVnet/status/1167084895044288513	True	0	0					819024116267307008	""Sexual violence against men and boys is not based on oppression of men as an entire group of people."
3122, Central Africa Standard Time	,2019-08-29,"		RT @COFEM_EVAW: While all violence is a violation of fundamental human rights and should be addressed, applying the term â€œGBVâ€� to various fâ€¦	en	[{'screen_name': 'cofem_evaw', 'name': 'we are cofem', 'id': '819024116267307008'}]	[]	[]	0	16	0	[]	[]	https://twitter.com/GBVnet/status/1167084855131291648	True	0	0					819024116267307008	While all violence is a violation of fundamental human rights and should be addressed, applying the term â€œGBVâ€� to various forms of violence against men and boys - and expecting that GBV programmes should address them - is problematic for several reasons.  #COFEMFeministPocketbook	1167083863782436864	[]	2019-08-29 15:37:31 W. Central Africa Standard Time"
3123, Central Africa Standard Time	,2019-08-29,"		RT @GBVnet: A rights-based analysis of #VAWPrevention recognizes violence against women and girls as an issue of social justice, and seeksâ€¦	en	[{'screen_name': 'gbvnet', 'name': 'gbv prevention net', 'id': '1577680016'}]	[]	[]	0	4	0	['vawprevention']	[]	https://twitter.com/GBVnet/status/1167005833907101696	True	0	0					1577680016	A rights-based analysis of #VAWPrevention recognizes violence against women and girls as an issue of social justice, and seeks to build a world that is equal and fair for women and men.	1166304217440673793	[]	2019-08-27 11:59:28 W. Central Africa Standard Time"
